"","date","OBS_VALUE","TITLE_FR","DEMOGRAPHIE2"
"216",2016-07-01,791924,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"217",2016-06-01,583310,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"218",2016-06-01,791413,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"219",2016-05-01,583463,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"220",2016-05-01,792485,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"221",2016-04-01,581652,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"222",2016-04-01,794291,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"223",2016-03-01,580616,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"224",2016-03-01,796521,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"225",2016-02-01,581409,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"226",2016-02-01,797717,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"227",2016-01-01,589330,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"228",2016-01-01,797136,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"229",2015-12-01,593680,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"230",2015-12-01,798948,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"231",2015-11-01,595295,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"232",2015-11-01,800663,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"233",2015-10-01,595632,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"234",2015-10-01,801883,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"235",2015-09-01,591994,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"236",2015-09-01,803493,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"237",2015-08-01,590891,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"238",2015-08-01,805349,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"239",2015-07-01,589267,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"240",2015-07-01,806253,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"241",2015-06-01,587392,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"242",2015-06-01,807789,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"243",2015-05-01,585985,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"244",2015-05-01,808642,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"245",2015-04-01,585216,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"246",2015-04-01,808841,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"247",2015-03-01,583004,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"248",2015-03-01,809728,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"249",2015-02-01,577367,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"250",2015-02-01,813254,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"251",2015-01-01,566635,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"252",2015-01-01,816139,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
